"FB_ID","Ingredient_ID","Weight"
27510649,2047,0.7
27510652,99995135,52.0
27510652,13317,130.0
27510652,2047,0.7
27510655,18350,60.0
27510655,13317,170.0
27510655,2047,0.9
27510657,99995135,60.0
27510657,13317,170.0
27510657,2047,0.9
27510658,18350,60.0
27510658,13317,230.0
27510658,2047,1.2
27510659,99995135,60.0
27510659,13317,230.0
27510659,2047,1.2
27510661,18350,52.0
27510661,13317,80.0
27510661,2047,0.4
27510671,18350,60.0
27510671,13317,170.0
27510671,2047,0.9
27510675,18350,60.0
27510675,13317,230.0
27510675,2047,1.2
27510700,18350,60.0
27510700,27214100,56.0
27510700,6931,45.0
27510700,99991400,21.0
27510702,18069,60.0
27510702,27214100,56.0
27510702,11935,17.0
27510705,18350,60.0
27510705,13317,85.0
27510705,27111407,64.0
27510705,2047,0.4
27510910,18069,60.0
27510910,13347,56.0
27510920,18069,60.0
27510920,13347,56.0
27510920,99991400,21.0
27510930,99995130,60.0
27510930,13347,56.0
27510940,99995130,60.0
27510940,13347,56.0
27510940,99991400,21.0
27510950,18060,60.0
27510950,1040,21.0
27510950,13347,56.0
27510950,11439,35.0
27510950,81200100,14.0
27510950,4017,30.0
27513010,18069,60.0
27513010,7043,56.0
27513050,18069,60.0
27513050,7043,56.0
27513050,99991400,21.0
27513055,99995130,60.0
27513055,7043,56.0
27513065,99995130,60.0
27513065,7043,56.0
27513065,99991400,21.0
27513070,27513010,95.0
27513070,6008,5.0
27514010,18069,60.0
27514010,21101000,56.0
27514020,99995130,60.0
27514020,21101000,56.0
27514030,18069,60.0
27514030,21101000,56.0
27514030,99991400,28.0
27514040,99995130,60.0
27514040,21101000,56.0
27514040,99991400,28.0
27516010,18041,30.0
27516010,21500100,15.0
27516010,23132000,15.0
27516010,89902040,10.0
27516010,89902070,15.0
27516010,11440060,15.0
27517000,18364,60.0
27517000,13317,85.0
27517000,2047,0.4
27520210,18069,60.0
27520210,7028,56.0
27520220,18069,60.0
27520220,7028,56.0
27520220,99991400,21.0
27520230,99995130,60.0
27520230,7028,56.0
27520240,99995130,60.0
27520240,7028,56.0
27520240,99991400,21.0
27520255,18069,60.0
27520255,7028,70.0
27520260,18069,60.0
27520260,7028,70.0
27520260,99991400,28.0
27520270,18364,60.0
27520270,7028,56.0
27520270,99991400,21.0
27520340,18069,60.0
27520340,27420020,120.0
27520345,99995130,60.0
27520345,27420020,120.0
27520410,18350,60.0
27520410,22002050,56.0
27520410,7028,28.0
27520410,1040,21.0
27520410,11937,21.0
27520410,2046,5.0
27520500,10085,70.0
27520500,6150,35.0
27520500,11282,7.0
27520500,11937,7.0
27520500,18350,70.0
27520500,2047,0.2
27520510,18350,60.0
27520510,27120030,120.0
27520515,99995135,60.0
27520515,27120030,120.0
27520520,18069,60.0
27520520,22400100,56.0
27520525,18069,60.0
27520525,22400100,56.0
27520525,99991400,21.0
27520610,18069,60.0
27520610,10862,16.0
27520610,89902020,8.0
27520610,89902070,20.0
27520620,99995130,60.0
27520620,10862,16.0
27520620,89902020,8.0
27520620,89902070,20.0
27540010,18069,60.0
27540010,7081,56.0
27540020,18069,60.0
27540020,7081,56.0
27540020,99991400,21.0
27540030,99995130,60.0
27540030,7081,56.0
27540040,99995130,60.0
27540040,7081,56.0
27540040,99991400,21.0
27540050,18069,60.0
27540050,7081,70.0
27540060,18069,60.0
27540060,7081,70.0
27540060,99991400,28.0
27540070,18364,60.0
27540070,7081,56.0
27540070,99991400,21.0
27540080,18069,60.0
27540080,7961,70.0
27540090,18069,60.0
27540090,7961,70.0
27540090,99991400,28.0
27540120,18069,60.0
27540120,27446200,120.0
27540121,99995130,60.0
27540121,27446200,120.0
27540122,18364,60.0
27540122,27446200,120.0
27540122,99991400,21.0
27540123,18069,60.0
27540123,7081,28.0
27540123,7028,28.0
27540123,10862,16.0
27540124,18069,60.0
27540124,7081,28.0
27540124,7028,28.0
27540124,10862,16.0
27540124,99991400,21.0
27540125,99995130,60.0
27540125,7081,28.0
27540125,7028,28.0
27540125,10862,16.0
27540126,99995130,60.0
27540126,7081,28.0
27540126,7028,28.0
27540126,10862,16.0
27540126,99991400,21.0
27540127,18069,60.0
27540127,7081,35.0
27540127,7028,35.0
27540127,10862,16.0
27540127,99991400,28.0
27540130,18350,60.0
27540130,27146011,120.0
27540131,99995135,60.0
27540131,27146011,120.0
27540132,27540146,100.0
27540139,18075,52.0
27540139,21610,40.0
27540145,52103000,70.0
27540145,22978,85.0
27540145,2047,0.3
27540145,99998210,6.0
27540146,18350,55.0
27540146,22978,85.0
27540146,2047,0.3
27540146,99998210,6.0
27540147,18350,55.0
27540147,22978,85.0
27540147,2047,0.3
27540147,99998210,6.0
27540147,99991400,21.0
27540152,18350,55.0
27540152,24123301,85.0
27540152,2047,0.1
27540152,99998210,2.0
27540153,18350,55.0
27540153,24123301,85.0
27540153,2047,0.1
27540153,99998210,2.0
27540153,99991400,21.0
27540160,18350,55.0
27540160,22978,85.0
27540160,2047,0.3
27540160,99998210,6.0
27540175,18350,55.0
27540175,22978,85.0
27540175,99998210,3.0
27540176,18350,55.0
27540176,22978,85.0
27540176,99998210,3.0
27540176,99991400,21.0
27540185,99995135,55.0
27540185,22978,85.0
27540185,99998210,3.0
27540186,99995135,55.0
27540186,22978,85.0
27540186,99998210,3.0
27540186,99991400,21.0
27540195,18350,55.0
27540195,24123301,85.0
27540196,18350,55.0
27540196,24123301,85.0
27540196,99991400,21.0
27540205,99995135,55.0
27540205,24123301,85.0
27540206,99995135,55.0
27540206,24123301,85.0
27540206,99991400,21.0
27540210,18364,55.0
27540210,22978,85.0
27540210,2047,0.3
27540210,99998210,6.0
27540210,99991400,21.0
27540300,18364,55.0
27540300,24123301,85.0
27540300,2047,0.1
27540300,99998210,2.0
27540300,99991400,21.0
27545100,18350,60.0
27545100,5306,85.0
27545100,2047,0.4
27545110,99995135,60.0
27545110,5306,85.0
27545110,2047,0.4
27550000,18350,55.0
27550000,99992610,75.0
27550000,2047,0.4
27550000,99998210,1.0
27550100,18350,55.0
27550100,99992610,75.0
27550100,2047,0.4
27550100,99998210,1.0
27550100,99991400,21.0
27550110,18069,60.0
27550110,27250040,120.0
27550120,18069,60.0
27550120,27250070,120.0
27550150,18069,60.0
27550150,26319140,120.0
27550200,18075,50.0
27550200,26117130,40.0
27550300,27550100,100.0
27550400,18350,55.0
27550400,99992610,75.0
27550400,2047,0.2
27550400,99998210,1.0
27550405,18350,55.0
27550405,99992610,75.0
27550405,2047,0.2
27550405,99998210,1.0
27550405,99991400,21.0
27550410,99995135,55.0
27550410,99992610,75.0
27550410,2047,0.2
27550410,99998210,1.0
27550415,99995135,55.0
27550415,99992610,75.0
27550415,2047,0.2
27550415,99998210,1.0
27550415,99991400,21.0
27550420,18350,55.0
27550420,26117121,75.0
27550425,18364,55.0
27550425,99992610,75.0
27550425,2047,0.2
27550425,99998210,1.0
27550425,99991400,21.0
27550510,18069,60.0
27550510,15088,75.0
27550720,18069,60.0
27550720,27450060,120.0
27550730,18069,60.0
27550730,27450060,120.0
27550730,99991400,21.0
27550735,99995130,60.0
27550735,27450060,120.0
27550737,99995130,60.0
27550737,27450060,120.0
27550737,99991400,21.0
27550755,18364,60.0
27550755,27450060,120.0
27550755,99991400,21.0
27550800,18069,60.0
27550800,27450080,120.0
27560130,18069,60.0
27560130,7971,56.0
27560140,18069,60.0
27560140,7971,56.0
27560140,99991400,21.0
27560150,99995130,60.0
27560150,7971,56.0
27560160,99995130,60.0
27560160,7971,56.0
27560160,99991400,21.0
27560300,22973,100.0
27560350,25210110,57.0
27560350,18342,28.35
27560520,18069,60.0
27560520,7072,56.0
27560530,18069,60.0
27560530,7072,56.0
27560530,99991400,21.0
27560540,99995130,60.0
27560540,7072,56.0
27560550,99995130,60.0
27560550,7072,56.0
27560550,99991400,21.0
27560610,18069,60.0
27560610,7072,28.0
27560610,7028,28.0
27560610,7057,28.0
27560610,99991400,21.0
27560620,99995130,60.0
27560620,7072,28.0
27560620,7028,28.0
27560620,7057,28.0
27560620,99991400,21.0
27560630,18069,60.0
27560630,7072,35.0
27560630,7028,35.0
27560630,7057,35.0
27560630,99991400,28.0
27560710,18350,60.0
27560710,7089,75.0
27560715,99995135,60.0
27560715,7089,75.0
27560920,18069,60.0
27560920,7908,56.0
27560920,11935,17.0
27564000,7022,57.0
27564000,18350,45.0
27564001,7022,57.0
27564001,99995135,45.0
27564010,7022,57.0
27564010,18069,30.0
27564020,7022,57.0
27564020,99995130,30.0
27564060,7022,57.0
27564060,18350,45.0
27564061,7022,57.0
27564061,99995135,45.0
27564070,7022,57.0
27564070,18069,30.0
27564080,7022,57.0
27564080,99995130,30.0
27564180,7962,57.0
27564180,18350,45.0
27564181,7962,57.0
27564181,99995135,45.0
27564190,7962,57.0
27564190,18069,30.0
27564200,7962,57.0
27564200,99995130,30.0
27564240,7025,57.0
27564240,18350,45.0
27564241,7025,57.0
27564241,99995135,45.0
27564250,7025,57.0
27564250,18069,30.0
27564260,7025,57.0
27564260,99995130,30.0
27564300,42280,28.5
27564300,43507,28.5
27564300,18350,45.0
27564301,42280,28.5
27564301,43507,28.5
27564301,99995135,45.0
27564310,42280,28.5
27564310,43507,28.5
27564310,18069,30.0
27564320,42280,28.5
27564320,43507,28.5
27564320,99995130,30.0
27564420,43130,70.0
27564420,18350,45.0
27564430,43130,70.0
27564430,18069,30.0
27564440,7022,57.0
27564440,18350,45.0
27564440,27111407,64.0
27564441,7022,57.0
27564441,27111407,64.0
27564441,99995135,45.0
27564450,7022,57.0
27564450,18069,30.0
27564450,27111407,64.0
27564460,7022,57.0
27564460,99995130,30.0
27564460,27111407,64.0
27580010,18069,60.0
27580010,7081,28.0
27580010,7028,28.0
27580010,7043,14.0
27580010,7971,14.0
27580020,18069,60.0
27580020,7081,28.0
27580020,7028,28.0
27580020,7043,14.0
27580020,7971,14.0
27580020,99991400,21.0
27580030,99995130,60.0
27580030,7081,28.0
27580030,7028,28.0
27580030,7043,14.0
27580030,7971,14.0
27580040,99995130,60.0
27580040,7081,28.0
27580040,7028,28.0
27580040,7043,14.0
27580040,7971,14.0
27580040,99991400,21.0
27580050,18069,60.0
27580050,7081,35.0
27580050,7028,35.0
27580050,7043,17.0
27580050,7971,17.0
27580060,18069,60.0
27580060,7081,35.0
27580060,7028,35.0
27580060,7043,17.0
27580060,7971,17.0
27580060,99991400,28.0
27580070,18364,60.0
27580070,7081,28.0
27580070,7028,28.0
27580070,7043,14.0
27580070,7971,14.0
27580070,99991400,21.0
27580110,18069,60.0
27580110,7081,42.0
27580110,7028,42.0
27580120,18069,60.0
27580120,7081,42.0
27580120,7028,42.0
27580120,99991400,21.0
27580130,99995130,60.0
27580130,7081,42.0
27580130,7028,42.0
27580140,99995130,60.0
27580140,7081,42.0
27580140,7028,42.0
27580140,99991400,21.0
27580150,18069,60.0
27580150,7081,53.0
27580150,7028,53.0
27580160,18069,60.0
27580160,7081,53.0
27580160,7028,53.0
27580160,99991400,28.0
28101000,28110310,100.0
28110000,28110310,100.0
28110150,23580,103.6
28110150,14429,80.0
28110150,11125,34.1
28110150,11334,31.0
28110150,11546,17.4
28110150,1115,4.6
28110150,20081,1.6
28110150,11264,1.6
28110150,2047,1.6
28110300,28110310,100.0
28110310,23578,62.2
28110310,11367,62.2
28110310,14429,56.0
28110310,11313,31.1
28110310,11179,31.1
28110310,1001,15.6
28110310,11283,12.4
28110310,11264,9.3
28110310,11334,9.3
28110310,1129,9.3
28110310,20027,9.3
28110310,2047,1.6
28110330,6008,75.0
28110330,31036,71.7
28110330,23578,65.2
28110330,11179,32.6
28110330,14429,31.6
28110330,20081,16.3
28110330,18079,10.3
28110330,19335,3.8
28110330,1211,3.3
28110330,16115,3.3
28110330,2047,3.3
28110330,1129,3.3
28110330,4615,3.3
28110380,23578,30.0
28110380,18079,30.0
28110380,20121,30.0
28110380,6072,20.0
28110380,1151,10.0
28110380,1009,8.0
28110380,14429,30.0
28110380,1032,5.0
28110380,2047,0.3
28110380,4610,3.0
28110380,11549,3.0
28110510,13865,85.3
28110510,11403,39.9
28110510,11125,39.9
28110510,6008,39.9
28110510,14429,39.9
28110510,14553,39.9
28110510,4610,12.0
28110510,11283,6.3
28110510,11264,6.3
28110510,20027,6.3
28110510,11546,1.2
28110510,2047,1.2
28110660,20121,28.5
28110660,14429,25.0
28110660,23575,15.8
28110660,99997515,15.8
28110660,1016,20.0
28110660,16122,2.1
28110660,11283,0.4
28110660,18079,0.4
28110660,20027,0.4
28110660,1124,0.4
28110660,1056,0.4
28110660,11888,0.4
28110660,20081,0.4
28110660,4582,0.2
28110660,6971,0.4
28110660,2047,0.4
28110660,2020,0.1
28110660,81102010,0.1
28110660,9153,0.1
28110660,19335,0.1
28113140,13865,50.0
28113140,20045,80.0
28113140,6008,29.1
28113140,11334,28.3
28113140,14429,21.8
28113140,11979,21.4
28113140,11590,3.0
28113140,16123,2.8
28113140,20027,2.8
28113140,82101000,3.0
28113140,4582,0.8
28113140,11546,1.0
28113140,2047,1.0
28113140,19335,1.0
28140100,28144100,100.0
28140710,24107070,108.8
28140710,31036,102.0
28140710,75311012,52.3
28140710,2047,1.7
28140720,24107070,80.0
28140720,11403,55.2
28140720,11179,55.2
28141010,24107070,197.1
28141010,11403,69.3
28141010,11179,69.3
28141010,63101310,69.3
28141010,14429,4.2
28141010,20081,4.2
28141010,82101000,4.2
28141010,19335,4.2
28141010,4610,4.2
28141010,1129,4.2
28141010,8120,4.2
28141010,19334,4.2
28141010,9298,2.2
28141010,2047,2.2
28141010,20027,2.2
28141010,1115,2.2
28141201,22958,100.0
28141250,5000,72.3
28141250,14429,24.1
28141250,99997515,24.1
28141250,4044,3.62
28141250,19350,1.69
28141250,9152,1.69
28141250,20027,1.2
28141250,2047,1.93
28141250,20081,0.72
28141250,4542,0.72
28141250,20045,60.25
28141250,99997545,24.1
28141250,99997510,24.1
28141250,19335,0.72
28141650,5000,64.5
28141650,1049,28.38
28141650,11138,28.38
28141650,6194,12.9
28141650,1040,18.06
28141650,99997515,10.32
28141650,1001,2.58
28141650,11246,2.58
28141650,14429,2.58
28141650,99997510,2.58
28141650,20027,2.58
28141650,9153,1.29
28141650,2047,2.32
28141650,20481,1.29
28141650,99997210,36.12
28141650,20045,36.12
28143020,24100000,78.0
28143020,20045,78.0
28143020,14429,13.0
28143020,75340010,27.0
28143020,16123,9.0
28143020,19334,9.0
28143020,20027,5.0
28143020,19335,5.0
28143020,82101000,4.0
28143020,4058,4.0
28143020,2020,4.0
28143020,6972,4.0
28143080,20121,38.8
28143080,5000,29.8
28143080,14429,35.0
28143080,1049,0.3
28143080,1032,0.3
28143080,82101000,1.5
28143080,20027,0.3
28143080,2047,0.2
28143080,19335,0.1
28143150,99997410,72.2
28143150,24100000,72.2
28143150,99997220,25.3
28143150,99997510,25.3
28143150,99997515,25.3
28143150,99997550,25.3
28143150,99997535,18.0
28143150,99997310,18.0
28143150,11313,18.0
28143150,20027,2.5
28143150,2047,1.8
28143150,1001,0.4
28143150,19335,0.4
28143150,20121,54.2
28143150,1032,1.1
28143150,4518,0.4
28143200,5000,18.0
28143200,20045,18.0
28143200,14429,18.0
28143200,99997545,18.0
28143200,99997515,10.7
28143200,20027,10.7
28143200,99997525,0.6
28143200,11246,0.6
28143200,99997520,0.6
28143200,11156,0.6
28143200,16123,0.6
28143200,19335,0.6
28143200,11215,0.5
28143200,2047,0.6
28143200,1001,0.1
28144100,1211,56.7
28144100,24100000,56.7
28144100,1056,4.0
28144100,1049,4.0
28144100,1009,4.0
28144100,14429,2.0
28144100,99997510,2.0
28144100,99997515,2.0
28144100,4542,1.0
28144100,20481,1.0
28144100,20110,90.0
28144100,99997220,55.0
28144100,1001,3.0
28144100,4518,1.0
28144100,1032,0.8
28144100,2047,2.0
28145110,5220,27.3
28145110,14429,13.2
28145110,11061,13.2
28145110,11131,13.2
28145110,6194,13.2
28145110,18243,3.1
28145110,99997510,3.1
28145110,11143,3.1
28145110,9298,3.1
28145110,20027,3.1
28145110,11546,3.1
28145110,4542,0.5
28145110,19335,0.2
28145110,2047,0.2
28145110,2029,0.2
28145110,2020,0.2
28145210,22957,100.0
28150510,15019,80.0
28150510,20045,80.0
28150510,11313,70.0
28150510,14429,70.0
28150510,4502,7.4
28150510,1001,5.4
28150510,11264,5.4
28150510,11283,5.4
28150510,20027,3.4
28150510,2047,3.4
28150510,9153,3.4
28154010,15152,43.68
28154010,6194,43.68
28154010,11131,43.68
28154010,14553,18.72
28154010,11093,18.72
28154010,11138,18.72
28154010,99997525,6.24
28154010,99997515,3.12
28154010,1001,2.18
28154010,14429,2.18
28154010,20027,2.18
28154010,99997510,2.18
28154010,2047,2.18
28154010,19335,2.18
28154010,20121,102.96
28154010,4518,1.56
28160300,28160310,100.0
28160310,23581,55.0
28160310,31036,47.2
28160310,14429,47.2
28160310,99997545,25.0
28160310,11547,25.0
28160310,99997410,21.4
28160310,1151,21.4
28160310,18079,17.7
28160310,99997510,17.7
28160310,4610,5.0
28160310,82101000,5.0
28160310,2047,2.0
28160310,19335,1.6
28160310,1091,1.6
28310230,14411,40.0
28310230,11547,10.0
28310230,99997805,10.0
28310230,99997100,15.0
28310230,99997550,15.0
28310230,13317,8.0
28310230,20045,2.0
28310230,82101000,0.3
28310230,2047,0.7
28310330,14411,50.0
28310330,20134,20.0
28310330,99997510,5.0
28310330,11043,5.0
28310330,99992100,20.0
28310330,2047,0.9
28310335,14411,50.0
28310335,20134,20.0
28310335,99997510,5.0
28310335,11043,5.0
28310335,16127,10.0
28310335,11116,10.0
28310335,2047,0.9
28310335,82101000,0.5
28311010,99997805,10.0
28311010,14411,35.0
28311010,20081,3.0
28311010,1053,12.0
28311010,99997815,30.0
28311010,13341,5.0
28311010,10081,5.0
28311010,82101000,0.3
28311010,2047,0.6
28315050,14411,100.0
28315050,99997410,20.0
28315050,99997805,40.0
28315050,99997100,30.0
28315050,99992100,10.0
28315050,82101000,0.5
28315050,2047,1.3
28315140,14411,40.0
28315140,99997805,10.0
28315140,99997815,30.0
28315140,99992100,20.0
28315140,2047,0.7
28315150,20030,15.0
28315150,99997805,10.0
28315150,14411,50.0
28315150,99997815,15.0
28315150,99992405,10.0
28315150,82101000,0.3
28315150,2047,0.5
28315160,20121,15.0
28315160,99997805,10.0
28315160,14411,50.0
28315160,99997210,15.0
28315160,13317,8.0
28315160,18079,2.0
28315160,82101000,0.3
28315160,2047,0.5
28320160,99997805,10.0
28320160,14411,50.0
28320160,99997815,30.0
28320160,10081,10.0
28320160,82101000,0.3
28320160,2047,0.6
28340120,6008,50.0
28340120,6194,50.0
28340600,14411,100.0
28340600,99997410,20.0
28340600,99997805,40.0
28340600,99997100,30.0
28340600,99992405,10.0
28340600,82101000,0.5
28340600,2047,1.3
28340660,99997805,10.0
28340660,14411,50.0
28340660,99997815,30.0
28340660,99992405,10.0
28340660,82101000,0.3
28340660,2047,0.6
28340670,14411,40.0
28340670,99997805,10.0
28340670,99997815,30.0
28340670,99992405,20.0
28340670,2047,0.7
28340750,27001,100.0
28345110,99997805,10.0
28345110,14411,35.0
28345110,20081,3.0
28345110,1053,12.0
28345110,99997815,30.0
28345110,99992405,10.0
28345110,82101000,0.3
28345110,2047,0.6
28350220,99997805,10.0
28350220,14411,50.0
28350220,99997100,15.0
28350220,11547,15.0
28350220,26303180,10.0
28350220,82101000,0.3
28350220,2047,0.6
28355110,99997805,10.0
28355110,14411,35.0
28355110,20081,3.0
28355110,1053,12.0
28355110,99997100,30.0
28355110,82101000,0.3
28355110,2047,0.6
28355110,26303180,10.0
28355250,99997805,25.0
28355250,14411,35.0
28355250,20081,3.0
28355250,1053,12.0
28355250,99997410,15.0
28355250,15148,5.0
28355250,26315130,5.0
28355250,82101000,0.3
28355250,2047,0.5
28355260,15148,453.6
28355260,11282,160.0
28355260,11143,60.0
28355260,1001,28.0
28355260,11281,284.0
28355260,20081,23.438
28355260,11547,375.0
28355260,2047,3.0
28355260,6963,976.0
28355440,15152,453.6
28355440,11282,160.0
28355440,11143,60.0
28355440,1001,28.0
28355440,11281,284.0
28355440,20081,23.438
28355440,11547,375.0
28355440,2047,3.0
28355440,6963,976.0
28355480,99997805,10.0
28355480,14411,50.0
28355480,99997815,30.0
28355480,99992600,10.0
28355480,82101000,0.3
28355480,2047,0.6
28500000,6119,100.0
28500040,6116,100.0
28501010,6116,100.0
28501110,6119,100.0
28520000,6075,3.6
28520000,20027,8.0
28520000,19335,4.167
28520000,16123,5.3
28520000,14411,118.5
28520010,28500040,100.0
28520100,6176,100.0
28522000,27063,90.0
28522000,19080,10.0
31101010,1123,100.0
31102000,31105030,33.333
31102000,31103010,33.333
31102000,32130010,33.333
31103010,1123,100.0
31105005,1123,100.0
31105005,2047,0.3
31105005,81200100,7.0
31105010,1123,100.0
31105010,2047,0.3
31105020,1123,100.0
31105020,2047,0.3
31105020,81102000,7.0
31105030,1123,100.0
31105030,2047,0.3
31105030,82101000,7.0
31105040,1123,100.0
31105040,2047,0.3
31105040,1001,7.0
