"FB_ID","Description","Weight"
13110210,"Quantity not specified",175.0
13110460,"1 cup",175.0
13110460,"1 scoop",160.0
13110460,"1 small ice cream cup",160.0
13110460,"1 medium ice cream cup",320.0
13110460,"1 large ice cream cup",480.0
13110460,"Quantity not specified",175.0
13110470,"1 cup",175.0
13110470,"1 scoop",160.0
13110470,"1 small ice cream cup",160.0
13110470,"1 medium ice cream cup",320.0
13110470,"1 large ice cream cup",480.0
13110470,"Quantity not specified",175.0
13120050,"1 bar",75.0
13120050,"1 miniature",50.0
13120050,"1 cup",133.0
13120050,"Quantity not specified",85.0
13120100,"1 bar",75.0
13120100,"1 miniature",50.0
13120100,"Quantity not specified",85.0
13120110,"1 bar",50.0
13120110,"1 Snickers bar (2 fl oz)",50.0
13120110,"1 miniature Snicker bar (1 fl oz)",25.0
13120110,"Quantity not specified",50.0
13120140,"1 bar",75.0
13120140,"1 miniature",50.0
13120140,"Quantity not specified",85.0
13120500,"1 sandwich",75.0
13120500,"Quantity not specified",75.0
13120510,"1 sandwich",75.0
13120510,"Quantity not specified",75.0
13120550,"1 sandwich",75.0
13120550,"Quantity not specified",75.0
13120730,"1 cone",125.0
13120730,"Quantity not specified",125.0
13120735,"1 cone",255.0
13120735,"Quantity not specified",255.0
13120740,"1 cone",125.0
13120740,"Quantity not specified",125.0
13120770,"1 cone",125.0
13120770,"Quantity not specified",125.0
13120775,"1 cone",255.0
13120775,"Quantity not specified",255.0
13120782,"1 cone",125.0
13120782,"Quantity not specified",125.0
13120784,"1 cone",125.0
13120784,"Quantity not specified",125.0
13120786,"1 cone",255.0
13120786,"Quantity not specified",255.0
13120788,"1 cone",255.0
13120788,"Quantity not specified",255.0
13120790,"1 cone",95.0
13120790,"Quantity not specified",95.0
13120792,"1 cone",95.0
13120792,"Quantity not specified",95.0
13120800,"1 soda (10 fl oz)",240.0
13120800,"Quantity not specified",240.0
13120800,"1 cup",192.0
13120810,"1 soda (10 fl oz)",240.0
13120810,"Quantity not specified",240.0
13120810,"1 cup",192.0
13121000,"1 sundae",180.0
13121000,"1 cup",140.0
13121000,"Quantity not specified",180.0
13121100,"1 sundae",180.0
13121100,"1 cup",140.0
13121100,"Quantity not specified",180.0
13121120,"1 banana split",490.0
13121120,"Quantity not specified",490.0
13121300,"1 sundae",180.0
13121300,"1 cup",140.0
13121300,"Quantity not specified",180.0
13121400,"1 sundae",180.0
13121400,"1 cup",140.0
13121400,"Quantity not specified",180.0
13126000,"1 cup",135.0
13126000,"Quantity not specified",135.0
13130100,"1 cup",135.0
13130100,"1 scoop",120.0
13130100,"1 small ice cream cup",120.0
13130100,"1 medium ice cream cup",240.0
13130100,"1 large ice cream cup",360.0
13130100,"1 cubic inch",9.2
13130100,"Quantity not specified",135.0
13130300,"1 cup",135.0
13130300,"1 scoop",120.0
13130300,"1 small ice cream cup",120.0
13130300,"1 medium ice cream cup",240.0
13130300,"1 large ice cream cup",360.0
13130300,"1 cubic inch",9.2
13130300,"Quantity not specified",135.0
13130310,"1 cup",135.0
13130310,"1 scoop",120.0
13130310,"1 small ice cream cup",120.0
13130310,"1 medium ice cream cup",240.0
13130310,"1 large ice cream cup",360.0
13130310,"1 cubic inch",9.2
13130310,"Quantity not specified",135.0
13130700,"1 cup",215.0
13130700,"1 small",300.0
13130700,"1 medium",400.0
13130700,"1 large",500.0
13130700,"Quantity not specified",215.0
13135000,"1 sandwich",75.0
13135000,"Quantity not specified",75.0
13135010,"1 sandwich",75.0
13135010,"Quantity not specified",75.0
13140000,"1 bar",75.0
13140000,"1 miniature",50.0
13140000,"Quantity not specified",85.0
13140100,"1 bar",75.0
13140100,"1 miniature",50.0
13140100,"Quantity not specified",85.0
13140115,"1 bar",75.0
13140115,"Quantity not specified",85.0
13140700,"1 sicle",65.0
13140700,"Quantity not specified",65.0
13140900,"1 sicle",65.0
13140900,"Quantity not specified",65.0
13142100,"1 cone",95.0
13142100,"Quantity not specified",95.0
13142110,"1 cone",95.0
13142110,"Quantity not specified",95.0
13150000,"1 cup",175.0
13150000,"1 scoop",160.0
13150000,"1 small ice cream cup",160.0
13150000,"1 medium ice cream cup",320.0
13150000,"1 large ice cream cup",480.0
13150000,"1 push up",50.0
13150000,"1 individual container",75.0
13150000,"Quantity not specified",175.0
13161600,"1 bar",45.0
13161600,"Quantity not specified",45.0
13200110,"1 cup",260.0
13200110,"Quantity not specified",130.0
13210110,"1 cup",200.0
13210110,"1 cubic inch",14.0
13210110,"Quantity not specified",100.0
13210280,"1 cup",260.0
13210280,"Quantity not specified",130.0
13210300,"1 cup",260.0
13210300,"Quantity not specified",130.0
13210350,"1 cup",260.0
13210350,"1 cubic inch",19.0
13210350,"Quantity not specified",130.0
13210370,"1 cup",260.0
13210370,"1 cubic inch",19.0
13210370,"Quantity not specified",130.0
13210410,"1 cup",260.0
13210410,"1 snack size container",110.0
13210410,"Quantity not specified",130.0
13210450,"1 cup",260.0
13210450,"Quantity not specified",130.0
13210520,"1 cup",260.0
13210520,"Quantity not specified",130.0
13220110,"1 cup",260.0
13220110,"Quantity not specified",130.0
13220120,"1 cup",260.0
13220120,"Quantity not specified",130.0
13220210,"1 cup",260.0
13220210,"Quantity not specified",130.0
13220220,"1 cup",260.0
13220220,"Quantity not specified",130.0
13230110,"1 cup",260.0
13230110,"1 snack size container",110.0
13230110,"Quantity not specified",130.0
13230120,"1 cup",260.0
13230120,"1 snack size container",110.0
13230120,"Quantity not specified",130.0
13230130,"1 cup",260.0
13230130,"1 snack size container",110.0
13230130,"Quantity not specified",130.0
13230140,"1 cup",260.0
13230140,"1 snack size container",110.0
13230140,"Quantity not specified",130.0
13230500,"1 cup",260.0
13230500,"1 snack size container",110.0
13230500,"Quantity not specified",130.0
13241000,"1 cup",190.0
13241000,"Quantity not specified",130.0
13250000,"1 cup",170.0
13250000,"Quantity not specified",85.0
13252200,"1 cup",300.0
13252200,"Quantity not specified",150.0
13252500,"1 piece",45.0
13252500,"1 cubic inch",21.0
13252500,"Quantity not specified",45.0
13252590,"1 cup",145.0
13252590,"1 cubic inch",10.0
13252590,"Quantity not specified",73.0
13252600,"1 piece",175.0
13252600,"1 cubic inch",10.0
13252600,"1 cup",145.0
13252600,"Quantity not specified",175.0
13411000,"1 cup",240.0
13411000,"Quantity not specified",60.0
14010000,"1 cracker-size slice",9.0
14010000,"1 slice",21.0
14010000,"1 stick",28.0
14010000,"1 cup",113.0
14010000,"1 cup, melted",244.0
14010000,"1 cubic inch",17.3
14010000,"Quantity not specified",21.0
14101010,"1 cracker-size slice",9.0
14101010,"1 slice",21.0
14101010,"1 cup, crumbled",135.0
14101010,"1 cubic inch",17.3
14101010,"Quantity not specified",21.0
14102010,"1 cracker-size slice",9.0
14102010,"1 slice",21.0
14102010,"1 cup, shredded",113.0
14102010,"1 cup, diced",132.0
14102010,"1 cup, NFS",113.0
14102010,"1 cubic inch",17.2
14102010,"Quantity not specified",21.0
14103010,"1 wedge (1.33 oz)",38.0
14103010,"1 cup",246.0
14103010,"1 cubic inch",17.0
14103010,"Quantity not specified",21.0
14103020,"1 package (4.5 oz)",128.0
14103020,"1 cup, sliced",144.0
14103020,"1 cup, melted",240.0
14103020,"1 cup, NFS",144.0
14103020,"1 cubic inch",17.0
14103020,"Quantity not specified",21.0
14104100,"1 cracker-size slice",9.0
14104100,"1 slice",21.0
14104100,"1 stick",28.35
14104100,"1 cup, shredded",113.0
14104100,"1 cup, diced",132.0
14104100,"1 cup, melted",244.0
14104100,"1 cup, NFS",113.0
14104100,"1 cup, cubed",132.0
14104100,"1 cubic inch",17.0
14104100,"Quantity not specified",21.0
14104110,"1 cracker-size slice",9.0
14104110,"1 slice",21.0
14104110,"1 stick",28.35
14104110,"1 cup, shredded",113.0
14104110,"1 cup, diced",132.0
14104110,"1 cup, melted",244.0
14104110,"1 cup, NFS",113.0
14104110,"1 cup, cubed",132.0
14104110,"1 cubic inch",17.0
14104110,"Quantity not specified",21.0
14104115,"1 cracker-size slice",9.0
14104115,"1 slice",21.0
14104115,"1 stick",28.35
14104115,"1 cup, shredded",113.0
14104115,"1 cup, diced",140.0
14104115,"1 cup, melted",244.0
14104115,"1 cup, NFS",113.0
14104115,"1 cup, cubed",132.0
14104115,"1 cubic inch",17.0
14104115,"Quantity not specified",21.0
14104200,"1 cracker-size slice",9.0
14104200,"1 slice",21.0
14104200,"1 stick",28.35
14104200,"1 cup, shredded",113.0
14104200,"1 cup, diced",132.0
14104200,"1 cup, NFS",113.0
14104200,"1 cup, melted",244.0
14104200,"1 cubic inch",17.2
14104200,"Quantity not specified",21.0
14104250,"1 cracker-size slice",9.0
14104250,"1 slice",21.0
14104250,"1 stick",28.35
14104250,"1 cup, shredded",113.0
14104250,"1 cup, diced",132.0
14104250,"1 cup, NFS",113.0
14104250,"1 cup, melted",244.0
14104250,"1 cubic inch",17.0
14104250,"Quantity not specified",21.0
14104400,"1 wedge (1.33 oz)",38.0
14104400,"1 cup, crumbled",150.0
14104400,"1 cubic inch",17.0
14104400,"Quantity not specified",21.0
14104600,"1 cracker-size slice",9.0
14104600,"1 slice",21.0
14104600,"1 cup, shredded",108.0
14104600,"1 cup, diced",132.0
14104600,"1 cup, NFS",108.0
14104600,"1 cubic inch",15.0
14104600,"Quantity not specified",21.0
14104700,"1 cup, crumbled",140.0
14104700,"1 cubic inch",25.0
14104700,"Quantity not specified",21.0
14105010,"1 cracker-size slice",9.0
14105010,"1 slice",21.0
14105010,"1 package (7 oz)",198.0
14105010,"1 cup, diced",132.0
14105010,"1 cubic inch",17.0
14105010,"Quantity not specified",21.0
14105200,"1 cracker-size slice",9.0
14105200,"1 slice",21.0
14105200,"1 package (6 oz)",170.0
14105200,"1 cup, shredded",108.0
14105200,"1 cup, diced",132.0
14105200,"1 cup, NFS",108.0
14105200,"1 cubic inch",15.0
14105200,"Quantity not specified",21.0
14106010,"1 package (8 oz)",227.0
14106010,"1 box",113.0
14106010,"1 cup",134.0
14106010,"1 cubic inch",18.0
14106010,"Quantity not specified",21.0
14106200,"1 cracker-size slice",9.0
14106200,"1 slice",21.0
14106200,"1 cup, shredded",113.0
14106200,"1 cup, diced",132.0
14106200,"1 cup, NFS",113.0
14106200,"1 cup, melted",244.0
14106200,"1 cubic inch",17.2
14106200,"Quantity not specified",21.0
14106500,"1 cracker-size slice",9.0
14106500,"1 slice",21.0
14106500,"1 cup, shredded",113.0
14106500,"1 cup, diced",132.0
14106500,"1 cup, NFS",113.0
14106500,"1 cup, melted",244.0
14106500,"1 cubic inch",16.6
14106500,"Quantity not specified",21.0
14107010,"1 cracker-size slice",9.0
14107010,"1 slice",21.0
14107010,"1 stick",28.35
14107010,"1 cheese curd",4.0
14107010,"1 cup, shredded",113.0
14107010,"1 cup, diced",132.0
14107010,"1 cup, NFS",113.0
14107010,"1 cup, melted",244.0
14107010,"1 cubic inch",18.0
14107010,"Quantity not specified",21.0
14107030,"1 cracker-size slice",9.0
14107030,"1 slice",21.0
14107030,"1 stick",28.35
14107030,"1 string",4.7
14107030,"1 cup, diced",132.0
14107030,"1 cup, shredded",113.0
14107030,"1 cup, NFS",113.0
14107030,"1 cup, melted",244.0
14107030,"1 cubic inch",17.6
14107030,"Quantity not specified",21.0
14107040,"1 cracker-size slice",9.0
14107040,"1 slice",21.0
14107040,"1 stick",28.35
14107040,"1 cup, diced",132.0
14107040,"1 cup, shredded",113.0
14107040,"1 cup, NFS",113.0
14107040,"1 cup, melted",244.0
14107040,"1 cubic inch",18.0
14107040,"Quantity not specified",21.0
14107060,"1 cracker-size slice",9.0
14107060,"1 slice",21.0
14107060,"1 stick",28.35
14107060,"1 string",4.7
14107060,"1 cup, shredded",113.0
14107060,"1 cup, NFS",113.0
14107060,"1 cup, melted",244.0
14107060,"1 cubic inch",17.6
14107060,"Quantity not specified",21.0
14107200,"1 cracker-size slice",9.0
14107200,"1 slice",21.0
14107200,"1 cup, shredded",113.0
14107200,"1 cup, diced",132.0
14107200,"1 cubic inch",17.5
14107200,"Quantity not specified",21.0
14107250,"1 cracker-size slice",9.0
14107250,"1 slice",21.0
14107250,"1 cup, shredded",113.0
14107250,"1 cubic inch",17.5
14107250,"Quantity not specified",21.0
14108010,"1 cup",100.0
14108010,"1 tablespoon",6.2
14108010,"Quantity not specified",6.2
14108015,"1 cup",106.0
14108015,"1 tablespoon",7.0
14108015,"Quantity not specified",7.0
14108020,"1 cubic inch",10.3
14108020,"5 oz package",142.0
14108020,"1 oz",28.35
14108020,"Quantity not specified",5.0
14108020,"1 tablespoon",5.0
14108060,"1 tablespoon",7.5
14108060,"1 cup",120.0
14108060,"Quantity not specified",7.5
14108200,"1 cracker-size slice",9.0
14108200,"1 slice",21.0
14108200,"1 cup, diced",132.0
14108200,"1 cup, shredded",113.0
14108200,"1 cup, NFS",113.0
14108200,"1 cubic inch",17.2
14108200,"Quantity not specified",21.0
14108400,"1 cracker-size slice",9.0
14108400,"1 slice",21.0
14108400,"1 cup, diced",132.0
14108400,"1 cubic inch",17.0
14108400,"Quantity not specified",21.0
14108420,"1 cracker-size slice",9.0
14108420,"1 slice",21.0
14108420,"1 cup, diced",132.0
14108420,"1 cubic inch",17.0
14108420,"Quantity not specified",21.0
14109010,"1 cracker-size slice",9.0
14109010,"1 slice",21.0
14109010,"1 cup, shredded",108.0
14109010,"1 cup, diced",132.0
14109010,"1 cup, melted",244.0
14109010,"1 cup, NFS",108.0
14109010,"1 cubic inch",15.0
14109010,"Quantity not specified",21.0
14109020,"1 cracker-size slice",9.0
14109020,"1 slice",21.0
14109020,"1 cup, diced",132.0
14109020,"1 cup, shredded",108.0
14109020,"1 cup, NFS",108.0
14109020,"1 cubic inch",15.0
14109020,"Quantity not specified",21.0
14109030,"1 cracker-size slice",9.0
14109030,"1 slice",21.0
14109030,"1 cup, diced",132.0
14109030,"1 cup, shredded",108.0
14109030,"1 cup, NFS",108.0
14109030,"1 cubic inch",15.0
14109030,"Quantity not specified",21.0
14109040,"1 cracker-size slice",9.0
14109040,"1 slice",21.0
14109040,"1 cup, diced",132.0
14109040,"1 cup, shredded",108.0
14109040,"1 cup, NFS",108.0
14109040,"1 cubic inch",15.0
14109040,"Quantity not specified",21.0
14110010,"1 cracker-size slice",9.0
14110010,"1 slice",21.0
14110010,"1 cup, shredded",113.0
14110010,"1 cup, diced",132.0
14110010,"1 cup, NFS",113.0
14110010,"1 cup, melted",244.0
14110010,"1 cubic inch",17.3
14110010,"Quantity not specified",21.0
14110050,"1 cup",246.0
14110050,"Quantity not specified",123.0
14120010,"1 cup, shredded",113.0
14120010,"Quantity not specified",21.0
14120010,"1 cup, melted",244.0
14120020,"1 cup, shredded",113.0
14120020,"Quantity not specified",21.0
14131000,"1 cup, crumbled",132.0
14131000,"1 oz",28.35
14131000,"Quantity not specified",21.0
14131000,"1 cubic inch",17.5
14131500,"1 cracker-size slice",9.0
14131500,"1 slice",21.0
14131500,"1 cup, diced",132.0
14131500,"1 cup, shredded",113.0
14131500,"1 cup, NFS",113.0
14131500,"1 cubic inch",18.0
14131500,"Quantity not specified",21.0
14133000,"1 cracker-size slice",9.0
14133000,"1 slice",21.0
14133000,"1 cup",135.0
14133000,"1 oz",28.35
14133000,"1 cubic inch",18.0
14133000,"Quantity not specified",21.0
14134000,"1 cup",100.0
14134000,"1 tablespoon",6.2
14134000,"Quantity not specified",21.0
14200100,"1 cup",210.0
14200100,"Quantity not specified",105.0
14201010,"1 cup",210.0
14201010,"Quantity not specified",105.0
14201200,"1 cup",210.0
14201200,"Quantity not specified",105.0
14201500,"1 cup",246.0
14201500,"Quantity not specified",123.0
14202010,"1 cup",226.0
14202010,"Quantity not specified",113.0
14202020,"1 cup",226.0
14202020,"Quantity not specified",113.0
14203010,"Quantity not specified",105.0
14203010,"1 cup, dry type",145.0
14203010,"1 cup, creamed",210.0
14203010,"1 cup, NFS",210.0
14203020,"Quantity not specified",105.0
14203020,"1 cup, dry type",145.0
14203020,"1 cup, creamed",210.0
14203020,"1 cup, NFS",210.0
14203510,"1 cup",128.0
14203510,"1 slice",28.0
14203510,"1 cubic inch",17.0
14203510,"Quantity not specified",64.0
14204010,"1 cup",226.0
14204010,"Quantity not specified",113.0
14204020,"1 cup",226.0
14204020,"Quantity not specified",113.0
14206010,"1 cup",226.0
14206010,"Quantity not specified",113.0
14207010,"1 cup",227.0
14207010,"Quantity not specified",113.0
14301010,"1 cup",240.0
14301010,"1 tablespoon",15.0
14301010,"1 individual container",28.35
14301010,"Quantity not specified",30.0
14301100,"1 cup",240.0
14301100,"1 tablespoon",15.0
14301100,"1 individual container",28.35
14301100,"Quantity not specified",30.0
14303010,"1 cup",240.0
14303010,"1 tablespoon",15.0
14303010,"Quantity not specified",30.0
14410100,"1 cracker-size slice",9.0
14410100,"1"" wedge",28.0
14410100,"1 cubic inch",17.5
14410100,"Quantity not specified",21.0
14410100,"1 slice",21.0
14410110,"1 cracker-size slice",9.0
14410110,"1 slice",21.0
14410110,"1 stick",28.35
14410110,"1 cup, shredded",113.0
14410110,"1 cup, diced",140.0
14410110,"1 cup, melted",244.0
14410110,"1 cup, NFS",113.0
14410110,"1 cup, cubed",132.0
14410110,"1 cubic inch",17.5
14410110,"Quantity not specified",21.0
14410120,"1 cracker-size slice",9.0
14410120,"1 slice",21.0
14410120,"1 stick",28.35
14410120,"1 cup, shredded",113.0
14410120,"1 cup, diced",140.0
14410120,"1 cup, melted",244.0
14410120,"1 cup, NFS",113.0
14410120,"1 cup, cubed",132.0
14410120,"1 cubic inch",17.5
14410120,"Quantity not specified",21.0
14410130,"1 cracker-size slice",9.0
14410130,"1 slice",21.0
14410130,"1 stick",28.35
14410130,"1 cup, shredded",113.0
14410130,"1 cup, diced",140.0
14410130,"1 cup, melted",244.0
14410130,"1 cup, NFS",113.0
14410130,"1 cup, cubed",132.0
14410130,"1 cubic inch",16.2
14410130,"Quantity not specified",21.0
14410210,"1 cracker-size slice",9.0
14410210,"1 slice",21.0
14410210,"1 cup, diced",140.0
14410210,"1 cup, shredded",113.0
14410210,"1 cup, NFS",113.0
14410210,"1 cubic inch",17.5
14410210,"Quantity not specified",21.0
14410330,"1 cracker-size slice",9.0
14410330,"1 slice",21.0
14410330,"1 cup, diced",140.0
14410330,"1 cup, shredded",113.0
14410330,"1 cup, NFS",113.0
14410330,"1 cubic inch",17.5
14410330,"Quantity not specified",21.0
14410330,"1 cup, melted",244.0
14410330,"1 wedge",21.0
